vmid,cpu,mem,at,lt
84491,1,2,2074599.0,7564.985619253657
84492,1,2,2074599.0,7685.935008195869
84493,1,2,2074599.0,7670.9945894587245
84494,1,2,2074599.0,7728.8086518249975
84495,1,2,2074599.0,7583.4449403736835
84496,1,2,2074599.0,7570.6854490791975
84497,1,2,2074599.0,7529.30856021507
84498,1,2,2074599.0,7533.044177739832
84499,1,2,2074599.0,7726.762842504685
84500,1,2,2074599.0,7502.990173272289
84501,1,2,2074599.0,8484.071366150352
84502,1,2,2074600.0,7513.894708543973
84503,1,2,2074600.0,7475.14446155029
84504,1,2,2074600.0,7501.433405794918
84505,1,2,2074600.0,8655.89956519298
84506,1,2,2074600.0,8352.951024794334
84507,1,2,2074600.0,7602.930959445063
84508,1,2,2074600.0,7669.803048436964
84509,1,2,2074600.0,7692.2256411137405
84510,1,2,2074600.0,7478.216498318026
84511,1,2,2074600.0,7539.5790371440025
84512,1,2,2074600.0,7528.4631549179
84513,1,2,2074600.0,7906.0139617672385
84514,1,2,2074600.0,7563.585791665945
84515,1,2,2074600.0,8335.473164988412
84516,1,2,2074600.0,7718.479515691154
84517,1,2,2074600.0,7526.130872413619
84518,1,2,2074600.0,7556.652732431043
84519,1,2,2074600.0,7798.702599575488
84520,1,2,2074600.0,7519.989638927058
84521,1,2,2074601.0,7533.400989506343
84522,1,2,2074601.0,7666.768085117377
84523,1,2,2074601.0,7615.889712216404
84524,1,2,2074601.0,7505.768096585732
84525,1,2,2074601.0,7475.931761736127
84526,1,2,2074601.0,7587.345174455407
84527,1,2,2074601.0,7526.142454013708
84528,1,2,2074601.0,7580.508785869204
84529,1,2,2074601.0,7608.322680350388
84530,1,2,2074601.0,7536.737131113275
84531,1,2,2074601.0,7517.533443953637
84532,1,2,2074601.0,7482.77152821023
84533,1,2,2074601.0,7598.7958355979345
84534,1,2,2074601.0,7738.566723737751
84535,1,2,2074601.0,7785.530456705207
84536,1,2,2074601.0,8149.30030506766
84537,1,2,2074601.0,7457.749772108017
84538,1,2,2074601.0,7536.399012820898
84539,1,2,2074601.0,7613.06206875812
84540,1,2,2074601.0,7498.659475065352
84541,1,2,2074601.0,8172.670658700108
84542,1,2,2074601.0,7484.908453777973
84543,1,2,2074601.0,8249.619953364598
84544,1,2,2074601.0,7499.691218844552
84545,1,2,2074601.0,7509.17998795987
84546,1,2,2074601.0,7557.467093060545
84547,1,2,2074601.0,7479.746802374497
84548,1,2,2074601.0,7510.364411418706
84549,1,2,2074606.0,5212.291024011365
84550,2,4,2074654.0,30.151016032210745
84551,1,1,2074656.0,58.8991547265581
84552,1,1,2074754.0,71.22442015391266
84553,1,4,2074780.0,31.54031458179972
84554,1,1,2074813.0,216.99283958666322
84555,8,16,2074824.0,29.11092940218066
84556,2,8,2074889.0,26.826118903054418
84557,4,8,2074910.0,1222.00608922605
84558,4,8,2074910.0,1273.1135432644353
84559,4,8,2074912.0,1272.5115898704034
84560,4,8,2074951.0,60.499145598489896
84561,1,2,2074952.0,31.519254982655042
84562,2,4,2074952.0,60.55052421830585
84563,1,4,2075009.0,26.206270601563887
84564,1,4,2075009.0,25.026315591569638
84565,1,1,2075046.0,70.13318468561592
84566,2,4,2075071.0,30.241854604345004
84567,1,1,2075094.0,214.73007254130175
84568,4,8,2075128.0,36.0907886532883
84569,4,8,2075132.0,1947.0814913911076
84570,4,8,2075133.0,1925.5131479398594
84571,4,8,2075135.0,1954.7987540990334
84572,4,8,2075187.0,28.006268182562
84573,1,2,2075189.0,33.59387700656251
84574,2,4,2075225.0,1916.299823681637
84575,1,1,2075250.0,28.535943128421053
84576,4,8,2075250.0,61.93994735450423
84577,1,1,2075334.0,3974.4630806560217
84578,1,1,2075352.0,71.04800002276737
84579,2,8,2075390.0,29.26294594765314
84580,4,8,2075393.0,30.407727081905087
84581,1,1,2075396.0,229.14011735376943
84582,2,4,2075409.0,2487.5728354234748
84583,2,4,2075448.0,2562.9692866327996
84584,1,1,2075453.0,842.7767236993686
84585,1,4,2075459.0,31.448301126511335
84586,16,32,2075460.0,32.30727777391045
84587,4,8,2075551.0,60.23669732210791
84588,4,8,2075609.0,27.13835214374483
84589,8,16,2075613.0,27.447708906740537
84590,1,1,2075633.0,69.91678905473131
84591,1,1,2075692.0,216.65304019679425
84592,1,2,2075710.0,3457.225128859934
84593,1,2,2075710.0,2991.349556862513
84594,1,2,2075710.0,4454.342284798547
84595,1,2,2075710.0,2915.002978464809
84596,1,2,2075710.0,3838.3766211681327
84597,1,2,2075710.0,2942.4989148410814
84598,16,32,2075729.0,35.53042119676437
84599,1,4,2075847.0,345.08082602126643
84600,1,2,2075849.0,29.39887765567969
84601,8,32,2075851.0,28.113666844523536
84602,2,4,2075937.0,27.541921169111493
84603,1,1,2075951.0,76.41441379152424
84604,2,4,2075968.0,202.90804094434398
84605,2,4,2075969.0,518.3162060543798
84606,2,4,2075969.0,512.4652317011611
84607,2,4,2075985.0,27.361825239312324
84608,1,4,2075988.0,31.38130832211679
84609,1,1,2076012.0,193.46110435708346
84610,1,2,2076026.0,3806.7182318232844
84611,1,2,2076026.0,3196.61654205563
84612,1,2,2076026.0,3955.882000080143
84613,1,2,2076026.0,3547.406423347263
84614,1,2,2076026.0,4069.739739759797
84615,1,2,2076026.0,3950.038595016879
84616,1,2,2076026.0,3675.5223698615046
84617,1,2,2076027.0,3131.4591792388296
84618,2,4,2076040.0,36.176923360921926
84619,2,4,2076144.0,42.628695821991414
84620,1,1,2076149.0,30.74059911434959
84621,1,2,2076150.0,398.4102067089367
84622,1,2,2076150.0,391.82836429525867
84623,1,2,2076151.0,1983.2238048527738
84624,4,8,2076156.0,58.08458980794906
84625,2,4,2076165.0,28.396657913465173
84626,2,4,2076195.0,31.24039770323408
84627,4,8,2076204.0,29.458418014940413
84628,2,4,2076236.0,175.41643145490352
84629,1,1,2076239.0,69.30437572186813
84630,1,1,2076274.0,298.1939259967505
84631,4,8,2076326.0,29.376473962588527
84632,1,1,2076333.0,31.07594833047937
84633,1,2,2076334.0,32756.429498084854
84634,2,4,2076341.0,69.4566786997331
84635,4,8,2076353.0,1888.076997529421
84636,4,8,2076353.0,2074.972066396481
84637,4,8,2076355.0,1842.263376864528
84638,4,8,2076467.0,57.21709885674
84639,2,4,2076470.0,622.9761539278993
84640,1,4,2076470.0,354.68466057047704
84641,2,4,2076525.0,569.0431145128186
84642,1,1,2076552.0,69.19579456859222
84643,1,2,2076585.0,28.00511981970196
84644,1,1,2076611.0,225.02252658784326
84645,1,4,2076755.0,27.387924421997116
84646,2,8,2076809.0,33.57845109068163
84647,1,1,2076846.0,75.94477690860465
84648,2,4,2076856.0,58.41023741124025
84649,1,2,2076873.0,406.2917799603556
84650,1,1,2076893.0,219.18738053361707
84651,4,8,2076929.0,32.57458381051022
84652,4,8,2076931.0,37.13748142577313
84653,1,1,2076988.0,28.977120027837458
84654,2,4,2077059.0,59.05521690377125
84655,1,1,2077152.0,72.47015669043567
84656,4,8,2077164.0,2301.587034438691
84657,4,8,2077165.0,2361.4733997709645
84658,4,8,2077166.0,2332.845708888019
84659,4,8,2077177.0,29.65579784616802
84660,4,8,2077188.0,34.59093676387795
84661,1,1,2077191.0,221.31622396600827
84662,2,4,2077213.0,49565.38231562995
84663,4,16,2077239.0,5028.643769114652
84664,12,24,2077257.0,31.26364348050484
84665,1,2,2077305.0,31.877130415303732
84666,4,16,2077320.0,4938.753112084909
84667,1,2,2077344.0,64.63839292833181
84668,4,16,2077349.0,28.253401794649857
84669,1,4,2077360.0,27.74130817849695
84670,1,1,2077394.0,851.1303674788608
84671,2,4,2077407.0,31.64537925787598
84672,1,1,2077455.0,88.41989412562516
84673,1,1,2077495.0,211.89642830800048
84674,1,2,2077500.0,360.1330278901963
84675,2,4,2077533.0,32.78822231959961
84676,2,4,2077534.0,28.44403456278334
84677,1,1,2077589.0,27.29041123407368
84678,4,8,2077594.0,31.024639840891208
84679,16,32,2077648.0,33.361893539093074
84680,1,2,2077657.0,59.98340711481503
84681,1,1,2077717.0,28.181434540588373
84682,1,1,2077754.0,70.13004417482007
84683,1,4,2077764.0,29.86136426572778
84684,1,1,2077792.0,216.21103924924125
84685,2,4,2077885.0,29.374203655285676
84686,2,4,2077953.0,31.208850594870746
84687,2,4,2077956.0,32.852346961640905
84688,2,4,2077983.0,1677.4769568599384
84689,2,8,2078010.0,31.31191704694679
84690,1,1,2078037.0,73.7261932589665
84691,4,8,2078067.0,30.250077392829404
84692,1,1,2078078.0,236.5791054053864
84693,1,2,2078121.0,2788.6594591906955
84694,1,2,2078121.0,2886.9844296583883
84695,1,2,2078121.0,2753.1272769379234
84696,1,2,2078121.0,2770.676367147293
84697,1,2,2078121.0,2747.595454081259
84698,1,2,2078121.0,2851.6001018860193
84699,1,2,2078121.0,2789.94885744601
84700,1,2,2078121.0,2753.8167927745853
84701,1,2,2078121.0,2777.03551125538
84702,1,2,2078122.0,2796.7066313147066
84703,1,2,2078122.0,2820.485000216297
84704,1,2,2078122.0,2794.9908731060273
84705,1,2,2078122.0,2749.958168438798
84706,1,2,2078122.0,2847.850085829204
84707,1,2,2078122.0,2739.1966850299905
84708,1,2,2078122.0,2795.626597480873
84709,1,2,2078122.0,2733.930370506488
84710,1,2,2078122.0,2886.686542397547
84711,1,2,2078122.0,2925.123605418697
84712,1,2,2078122.0,2746.8322401540495
84713,1,4,2078135.0,2459.8490480250175
84714,4,16,2078177.0,380.6366114272717
84715,8,16,2078192.0,31.047452134431154
84716,4,8,2078197.0,26.104226759253
84717,1,2,2078200.0,2766.5835004008986
84718,1,2,2078200.0,2732.213437358642
84719,1,2,2078200.0,2886.6025998647033
84720,1,2,2078200.0,2750.572967146758
84721,1,2,2078200.0,2779.8009926877726
84722,1,2,2078200.0,2734.0058169387116
84723,1,2,2078200.0,3043.078068967535
84724,1,2,2078200.0,3001.331345853749
84725,1,2,2078200.0,2770.2328526135407
84726,1,2,2078200.0,2746.538532290332
84727,1,2,2078200.0,3001.5300809572104
84728,1,2,2078200.0,2736.014507827983
84729,1,2,2078200.0,2785.4508000336164
84730,1,2,2078200.0,2770.3939683674275
84731,1,2,2078200.0,2767.774673589228
84732,1,2,2078200.0,2884.353040319024
84733,1,2,2078200.0,2738.081436850671
84734,1,2,2078200.0,2747.680033081844
84735,1,2,2078200.0,2757.379939625125
84736,1,2,2078200.0,2763.3535066019
84737,8,16,2078253.0,60.40256342308254
84738,4,8,2078254.0,30.20885840927856
84739,1,4,2078284.0,114850.94281142202
84740,1,2,2078299.0,3058.9952702336086
84741,1,2,2078299.0,2666.933140697188
84742,1,2,2078299.0,2680.027941743768
84743,1,2,2078299.0,2645.839031369561
84744,1,2,2078299.0,2742.4711565013636
84745,1,2,2078299.0,2697.963640149649
84746,1,2,2078299.0,2863.4599952039525
84747,1,2,2078299.0,2712.4595462798716
84748,1,2,2078299.0,2830.12354138464
84749,1,2,2078299.0,2652.865382839248
84750,1,2,2078299.0,2728.5564445832415
84751,1,2,2078299.0,2808.0088296151403
84752,1,2,2078299.0,3046.5098493933174
84753,1,2,2078299.0,2739.7573353063444
84754,1,2,2078299.0,2650.322314739637
84755,1,2,2078299.0,2723.178765842737
84756,1,2,2078299.0,2656.5372940132793
84757,1,2,2078299.0,2752.1277241868524
84758,1,2,2078299.0,2708.1345961406723
84759,1,2,2078299.0,2702.124455805
84760,16,32,2078306.0,32.21230109539513
84761,2,4,2078336.0,934.9708048599263
84762,1,1,2078353.0,78.34396770988052
84763,1,1,2078412.0,216.76223417228022
84764,2,4,2078424.0,27.278774507443096
84765,4,16,2078469.0,93.68772025597097
84766,12,24,2078491.0,29.212762406461888
84767,1,2,2078525.0,2506.7631206319656
84768,1,2,2078526.0,2345.084054223269
84769,1,2,2078526.0,2345.455307044271
84770,1,2,2078526.0,2380.475532287316
84771,1,2,2078526.0,2364.396109925195
84772,1,2,2078526.0,2344.9278976830797
84773,1,2,2078526.0,2343.4694498105487
84774,1,2,2078526.0,2621.7208289200594
84775,1,2,2078526.0,2375.8615033187107
84776,1,2,2078526.0,2439.4170437798734
84777,1,2,2078526.0,2388.2967853675455
84778,1,2,2078526.0,2349.7837521360702
84779,1,2,2078526.0,2432.3088485887088
84780,1,2,2078526.0,2486.5236532343924
84781,1,2,2078526.0,2362.052246569771
84782,1,2,2078526.0,2419.100321286946
84783,1,2,2078526.0,2410.5754162612857
84784,1,2,2078526.0,2366.937686653603
84785,1,2,2078526.0,2346.68384127533
84786,1,2,2078526.0,2560.4445423636203
84787,1,2,2078526.0,2394.075909551348
84788,1,2,2078526.0,2429.567274018738
84789,1,2,2078526.0,2627.8933189138506
84790,1,2,2078526.0,2580.6966132690663
84791,1,2,2078526.0,2396.7001386511192
84792,1,2,2078526.0,2363.101172737607
84793,1,2,2078526.0,2383.442826668213
84794,1,2,2078526.0,2558.9121534348246
84795,1,2,2078526.0,2364.7534331493657
84796,1,2,2078526.0,2388.6423081204102
84797,1,2,2078526.0,2364.0297594134627
84798,1,2,2078526.0,2392.01952049278
84799,1,2,2078526.0,2351.197787269121
84800,1,2,2078527.0,2452.6857286994386
84801,1,2,2078527.0,2375.3891844299706
84802,1,2,2078527.0,2340.240672752713
84803,1,2,2078527.0,2337.5916480704127
84804,1,2,2078527.0,2629.150937442858
84805,1,2,2078527.0,2567.8155966669497
84806,1,2,2078527.0,2325.8195784534323
84807,1,2,2078527.0,2435.1955146586474
84808,1,2,2078527.0,2327.40207256433
84809,1,2,2078527.0,2372.69546373566
84810,1,2,2078527.0,2387.439614284103
84811,1,2,2078527.0,2434.3002195360095
84812,1,2,2078527.0,2414.4501455580175
84813,1,2,2078527.0,2394.311865396812
84814,1,2,2078527.0,2354.545172962563
84815,1,2,2078527.0,2353.845742401451
84816,1,2,2078527.0,2338.1139426531895
84817,1,2,2078527.0,2475.610324913885
84818,1,2,2078527.0,2468.985523937453
84819,1,2,2078527.0,2581.479435287679
84820,1,2,2078527.0,2577.3100331759715
84821,1,2,2078527.0,2352.4535071759055
84822,1,2,2078527.0,2361.1644304081046
84823,1,2,2078527.0,2390.761901473052
84824,1,2,2078528.0,2347.697998456012
84825,1,2,2078528.0,2377.882417764122
84826,1,2,2078528.0,2320.5104335565247
84827,1,2,2078528.0,2377.58028167854
84828,1,2,2078528.0,2417.206407559124
84829,1,2,2078528.0,2345.0921505658575
84830,1,2,2078528.0,2323.273535551676
84831,1,2,2078528.0,2410.443903897044
84832,1,2,2078528.0,2327.51880365834
84833,1,2,2078528.0,2333.172483116987
84834,1,2,2078528.0,2318.863152268307
84835,1,2,2078528.0,2315.763679543845
84836,1,2,2078528.0,2357.8814532760407
84837,1,2,2078528.0,2417.8954187185873
84838,1,2,2078528.0,2395.618103323934
84839,1,2,2078528.0,2320.5803971386613
84840,1,2,2078528.0,2350.9854929767134
84841,1,2,2078528.0,2391.074271563535
84842,1,2,2078528.0,2322.0644086764273
84843,1,2,2078528.0,2389.951936466462
84844,1,2,2078528.0,2375.5084298258635
84845,1,2,2078528.0,2357.104143279285
84846,1,2,2078528.0,2344.913908628347
84847,1,2,2078528.0,2349.1873462139847
84848,1,2,2078528.0,2375.7645863460407
84849,1,2,2078528.0,2326.7645980194106
84850,1,2,2078528.0,2357.2571931810953
84851,1,2,2078528.0,2445.6506048541314
84852,1,2,2078528.0,2376.9773274781983
84853,1,2,2078528.0,2355.2826480264257
84854,1,2,2078528.0,2368.282606681845
84855,1,2,2078528.0,2330.57081118932
84856,1,2,2078528.0,2336.293237144798
84857,1,2,2078528.0,2460.1785504751615
84858,1,2,2078528.0,2348.715217073563
84859,1,2,2078529.0,2626.953670621562
84860,1,2,2078529.0,2357.5768059649945
84861,1,2,2078529.0,2394.9200927602415
84862,1,2,2078529.0,2343.761789046352
84863,1,2,2078529.0,2329.3287515744464
84864,1,2,2078529.0,2324.784143413354
84865,1,2,2078529.0,2410.865470661234
84866,1,2,2078529.0,2312.2826427723853
84867,2,4,2078613.0,31.531641851973905
84868,1,1,2078632.0,67.42168610416921
84869,1,1,2078694.0,212.82701833567563
84870,2,8,2078732.0,26.168501897118546
84871,2,4,2078786.0,27.23181704458701
84872,1,1,2078795.0,29.360282663682224
84873,8,16,2078853.0,30.410054951845165
84874,1,2,2078853.0,31.294692875223184
84875,8,16,2078951.0,30.72901938427972
84876,1,1,2078952.0,84.46858420569806
84877,2,4,2078995.0,31.60433429227087
84878,16,32,2078995.0,35.11886821458036
84879,4,8,2079006.0,1467.5106683865356
84880,1,1,2079014.0,193.19030054764121
84881,1,1,2079061.0,835.9171586768997
84882,2,4,2079098.0,30.90343360391414
84883,1,1,2079105.0,133.5645164490074
84884,2,4,2079106.0,1837.2828043141851
84885,4,8,2079138.0,1253.5312689992907
84886,2,4,2079152.0,61.130457750981606
84887,2,4,2079153.0,28.732976386101175
84888,4,8,2079154.0,58.2112614374152
84889,2,4,2079220.0,1652.809567698766
84890,1,1,2079242.0,76.11674324549587
84891,1,1,2079271.0,27.18875990528339
84892,1,1,2079276.0,185.1521904219088
84893,2,4,2079315.0,3669.467649400603
84894,2,4,2079329.0,26.590370628597892
84895,1,1,2079347.0,128.15691856494016
84896,1,1,2079371.0,217541.90497749415
84897,8,32,2079393.0,31.80398526141682
84898,4,8,2079394.0,29.78536091796067
84899,2,4,2079424.0,2094.085868390146
84900,2,4,2079424.0,2063.0733388894046
84901,2,4,2079424.0,2040.9177883633663
84902,2,4,2079424.0,2156.1580530092574
84903,2,4,2079424.0,2047.6045677537184
84904,2,4,2079424.0,2036.0867376989115
84905,2,4,2079424.0,2077.618970714339
84906,2,4,2079424.0,2091.328700745652
84907,2,4,2079424.0,2244.4377674765856
84908,2,4,2079424.0,2041.3989914326232
84909,2,4,2079424.0,2103.174031201113
84910,2,4,2079425.0,2112.4460724549635
84911,2,4,2079425.0,2097.527154110612
84912,2,4,2079425.0,2416.400246380996
84913,2,4,2079425.0,2033.187139880956
84914,2,4,2079425.0,2061.965119264095
84915,2,4,2079425.0,2049.870491531256
84916,2,4,2079425.0,2075.1709136179024
84917,2,4,2079425.0,2039.8275078645008
84918,2,4,2079425.0,2047.907010623649
84919,2,4,2079425.0,2103.7603528848986
84920,2,4,2079425.0,2072.544850669878
84921,2,4,2079425.0,2028.8631334138684
84922,2,4,2079425.0,2051.1673728774417
84923,2,4,2079425.0,2107.149978491689
84924,2,4,2079425.0,2039.695682481821
84925,2,4,2079425.0,2029.0578617359997
84926,2,4,2079425.0,2039.0660930319882
84927,2,4,2079425.0,2039.8791367451101
84928,2,4,2079426.0,2061.327099997082
84929,2,4,2079426.0,2068.508637378684
84930,2,4,2079426.0,2085.3784112391586
84931,2,4,2079426.0,2032.579251812899
84932,2,4,2079426.0,2085.417942558852
84933,2,4,2079426.0,2015.341938274681
84934,2,4,2079426.0,2030.2440468400496
84935,2,4,2079426.0,2022.2550458405867
84936,2,4,2079426.0,2180.324643609015
84937,2,4,2079426.0,2085.675950565128
84938,2,4,2079426.0,2083.3283892898444
84939,1,2,2079438.0,2621.746459983198
84940,1,4,2079453.0,60.92375119009739
84941,2,4,2079456.0,59.18384673633885
84942,1,1,2079553.0,70.08310543695414
84943,8,16,2079568.0,31.95995038863899
84944,1,4,2079583.0,110687.12447552281
84945,1,1,2079593.0,217.11187718353233
84946,4,8,2079622.0,35.842525880386546
84947,16,32,2079623.0,31.162794495268205
84948,4,8,2079629.0,1145.561225563822
84949,4,8,2079629.0,1076.5338576689358
84950,4,8,2079631.0,1101.453238873709
84951,2,4,2079638.0,1699.7488894204732
84952,2,4,2079638.0,1691.0360172546063
84953,2,4,2079638.0,1676.3557742725625
84954,2,4,2079638.0,1725.2449712455916
84955,2,4,2079638.0,1702.069967047504
84956,2,4,2079638.0,1682.4128410749304
84957,2,4,2079638.0,1682.5520911173694
84958,2,4,2079638.0,1774.4774874435986
84959,2,4,2079638.0,1692.1672951273283
84960,2,4,2079638.0,1780.1575940795806
84961,2,4,2079638.0,1685.996423329267
84962,2,4,2079638.0,1713.4068095356636
84963,2,4,2079638.0,1691.618344707254
84964,2,4,2079638.0,1770.304995654137
84965,2,4,2079638.0,1691.1630016558147
84966,2,4,2079638.0,1730.2511388151584
84967,2,4,2079638.0,1701.942588596933
84968,2,4,2079638.0,1688.198298907775
84969,2,4,2079638.0,1714.9237474062854
84970,2,4,2079638.0,1942.4699248420711
84971,2,4,2079638.0,1711.404226915197
84972,2,4,2079638.0,1721.6977274482902
84973,2,4,2079638.0,1708.5480872853548
84974,2,4,2079638.0,1685.2459694155555
84975,2,4,2079638.0,2145.662090284525
84976,2,4,2079638.0,1705.2573297418062
84977,2,4,2079638.0,1703.5500226350644
84978,2,4,2079638.0,1746.8513169017056
84979,2,4,2079638.0,1685.986550455388
84980,2,4,2079638.0,1699.4727983625573
84981,2,4,2079638.0,1690.5347455732629
84982,2,4,2079638.0,1796.7245800768774
84983,2,4,2079638.0,1687.1619503099116
84984,2,4,2079639.0,1682.5035439863886
84985,2,4,2079639.0,1681.1646901117028
84986,2,4,2079639.0,1699.9429452541121
84987,2,4,2079639.0,1694.3474136001419
84988,2,4,2079639.0,1675.6728021280107
84989,2,4,2079639.0,1699.0412684626083
84990,2,4,2079639.0,1691.125219835972
84991,2,4,2079687.0,30.08427707267279
84992,1,1,2079688.0,24.125669934255747
84993,4,8,2079747.0,59.08834500251257
84994,1,2,2079754.0,58.926915472668284
84995,4,8,2079755.0,31.26784620577291
84996,4,8,2079805.0,528.3438047182475
84997,4,8,2079829.0,1184.6804500190185
84998,1,1,2079840.0,69.49187033697677
84999,2,8,2079867.0,29.126633663876973
85000,4,8,2079872.0,29.15930261264555
85001,1,1,2079882.0,250.3089756404439
85002,1,1,2079883.0,176674.75400172087
85003,1,4,2079998.0,27.227679702978776
85004,4,8,2080005.0,1193.4544135560525
85005,4,8,2080005.0,1200.728207770412
85006,4,8,2080005.0,1414.854236767806
85007,4,8,2080005.0,1202.7045473375754
85008,4,8,2080005.0,1208.9895581536582
85009,4,8,2080005.0,1356.7299520206434
85010,4,8,2080005.0,1192.0788104960568
85011,4,8,2080005.0,1197.1763299481704
85012,4,8,2080005.0,1191.8755917685774
85013,4,8,2080005.0,1219.5149339370855
85014,4,8,2080005.0,1213.9926872117169
85015,4,8,2080005.0,1196.6718382805925
85016,4,8,2080005.0,1221.69363160206
85017,4,8,2080005.0,1207.2643132164158
85018,4,8,2080006.0,1228.1854744511184
85019,4,8,2080006.0,1198.8216421458878
85020,4,8,2080006.0,1188.8728929987926
85021,4,8,2080006.0,1186.1174025578719
85022,4,8,2080006.0,1228.775830146251
85023,4,8,2080006.0,1249.4375577359226
85024,4,8,2080006.0,1179.5625838588808
85025,4,8,2080006.0,1290.6610960891005
85026,4,8,2080006.0,1223.6814033684016
85027,4,8,2080006.0,1204.6019804715079
85028,4,8,2080006.0,1243.081991285156
85029,4,8,2080006.0,1367.3695758623721
85030,4,8,2080006.0,1200.1436774660874
85031,4,8,2080006.0,1190.125962071062
85032,4,8,2080006.0,1193.7622564370906
85033,4,8,2080006.0,1189.7856062916478
85034,4,8,2080006.0,1344.6823652203213
85035,4,8,2080006.0,1207.4470929688846
85036,4,8,2080006.0,1218.324832335106
85037,4,8,2080006.0,1242.6642321514219
85038,4,8,2080006.0,1232.3849392441543
85039,2,4,2080033.0,3427.7309763925723
85040,2,4,2080033.0,3297.7371756423113
85041,2,4,2080033.0,3315.071002025385
85042,2,4,2080033.0,3383.106094043464
85043,2,4,2080033.0,15589.376168883775
85044,2,4,2080033.0,15710.61011319845
85045,2,4,2080033.0,16031.982578437659
85046,2,4,2080033.0,15619.065071297078
85047,2,4,2080033.0,15730.421374962407
85048,2,4,2080033.0,15705.551382593978
85049,1,2,2080055.0,58.158300109371574
85050,4,8,2080076.0,3811.015754877969
85051,4,8,2080077.0,3933.5222844417476
85052,4,8,2080079.0,3872.4594823594184
85053,16,32,2080127.0,33.83678650999227
85054,1,1,2080151.0,71.08079801614848
85055,2,4,2080171.0,3679.8399908064275
85056,2,8,2080194.0,31.123611251280522
85057,4,8,2080221.0,1234.4092113333404
85058,4,8,2080222.0,1366.8445508869609
85059,4,8,2080224.0,1231.2729141145921
85060,1,1,2080231.0,243.60622926588277
85061,1,4,2080245.0,29.68490052678988
85062,2,4,2080299.0,29.065898877790584
85063,4,8,2080349.0,61.46855416295441
85064,2,4,2080355.0,62.12297004363233
85065,1,1,2080440.0,80.03537110171729
85066,8,16,2080468.0,33.393483840239284
85067,1,1,2080472.0,29.55929748097977
85068,1,1,2080486.0,165.44511187678384
85069,2,4,2080531.0,28.678810843783538
85070,1,2,2080592.0,31.977274841501877
85071,8,32,2080600.0,3296.8607258195198
85072,8,32,2080600.0,5324.65410215558
85073,2,4,2080656.0,26.519159889546465
85074,4,8,2080754.0,30.617491309133143
85075,1,1,2080758.0,71.13340007971418
85076,1,4,2080802.0,30.291436595913993
85077,1,1,2080812.0,192.31037961325967
85078,4,8,2080867.0,20741.976482390775
85079,4,8,2080868.0,20913.716096089298
85080,4,8,2080871.0,20619.6951526524
85081,1,4,2080948.0,31.18936433615803
85082,2,4,2080951.0,62.7496077149987
85083,4,8,2080960.0,20547.47522521389
85084,4,8,2080962.0,14898.803282336758
85085,4,8,2080964.0,14906.655745335951
85086,4,8,2080966.0,15066.238994242769
85087,8,32,2081026.0,389.6425048737514
85088,1,1,2081070.0,70.87529564993291
85089,1,1,2081112.0,196.064331726958
85090,8,32,2081142.0,940.0682138772205
85091,2,8,2081174.0,14296.313229820202
85092,4,8,2081188.0,27.18741155313639
85093,1,1,2081193.0,31.416619108449375
85094,8,32,2081248.0,59.959067877246895
85095,2,8,2081314.0,30.120844163239486
85096,16,32,2081348.0,32.17446606804747
85097,1,1,2081362.0,68.25967711153216
85098,1,1,2081392.0,225.52584652301852
85099,8,32,2081512.0,480.98019663912777
85100,1,2,2081551.0,60.957340440245005
85101,1,4,2081609.0,28.39541419911915
85102,1,1,2081634.0,74.76453207435685
85103,2,4,2081672.0,31.728287628265548
85104,1,1,2081675.0,240.23339221088008
85105,1,1,2081790.0,608.440188846522
85106,2,8,2081793.0,29.60686195381666
85107,4,8,2081849.0,27.01795413589893
85108,12,24,2081853.0,63.466890480658606
85109,4,8,2081917.0,29.640874128605628
85110,1,2,2081918.0,33.14535264430737
85111,8,32,2081931.0,9863.888332108001
85112,1,1,2081998.0,211.13666914593347
85113,1,1,2082029.0,27.502177412621275
85114,4,8,2082070.0,1057.6914087549283
85115,2,8,2082091.0,32.811681496224075
85116,8,16,2082094.0,29.498622317164003
85117,8,32,2082110.0,13052.589832778564
85118,2,4,2082151.0,59.70007193409966
85119,4,16,2082205.0,37.99969019774524
85120,2,8,2082209.0,29.425278603525758
85121,1,4,2082209.0,28.151112476290365
85122,1,1,2082235.0,67.429060173051
85123,2,4,2082249.0,1401.1161099026137
85124,1,1,2082264.0,71.41286431337461
85125,8,32,2082271.0,12083.54093741289
85126,1,1,2082294.0,240.4651543403906
85127,16,32,2082334.0,32.24661274144765
85128,1,4,2082338.0,30.183207352842164
85129,4,8,2082391.0,27.08645618023726
85130,2,8,2082395.0,31.83109296886756
85131,4,8,2082411.0,204869.28957182722
85132,4,8,2082412.0,224003.78201927294
85133,4,8,2082413.0,204250.96308849406
85134,1,1,2082415.0,1883.2728927103396
85135,2,4,2082455.0,25.578100193097363
85136,8,16,2082457.0,32.377885422693865
85137,4,8,2082517.0,234.62994969735
85138,4,8,2082517.0,233.7014316364918
85139,4,8,2082519.0,235.3456560711003
85140,8,32,2082541.0,1106.429518577944
85141,1,1,2082549.0,70.30105270358659
85142,1,1,2082565.0,29.864180635079176
85143,1,1,2082597.0,245.254294082608
85144,1,4,2082607.0,1438.8752733170036
85145,1,4,2082626.0,2499.1490479596605
85146,1,1,2082628.0,6414.343501741945
