vmid,cpu,mem,at,lt,ltpred
79465,1,1,1929989.0,3543.0,3543.0
79466,4,8,1930050.0,65.0,65.0
79467,1,1,1930134.0,1775.0,1775.0
79468,1,1,1930151.0,68.0,68.0
79469,1,1,1930159.0,339127.0,339127.0
79470,1,1,1930195.0,209.0,209.0
79471,2,4,1930218.0,3586.0,3586.0
79472,4,8,1930277.0,2752.0,2752.0
79473,1,1,1930435.0,70.0,70.0
79474,1,1,1930481.0,172.0,172.0
79475,2,4,1930533.0,2546.0,2546.0
79476,1,1,1930588.0,95338.0,95338.0
79477,2,8,1930654.0,58.0,58.0
79478,1,1,1930676.0,2411.0,2411.0
79479,1,2,1930698.0,81064.0,81064.0
79480,1,1,1930754.0,70.0,70.0
79481,1,2,1930764.0,2582.0,2582.0
79482,1,2,1930766.0,3122.0,3122.0
79483,4,8,1930766.0,1154.0,1154.0
79484,2,4,1930791.0,1520.0,1520.0
79485,1,1,1930812.0,212.0,212.0
79486,2,4,1931002.0,8740.0,8740.0
79487,1,1,1931039.0,73.0,73.0
79488,1,2,1931055.0,5357.0,5357.0
79489,1,2,1931055.0,4811.0,4811.0
79490,1,2,1931055.0,5890.0,5890.0
79491,1,2,1931055.0,4995.0,4995.0
79492,2,8,1931078.0,578931.0,578931.0
79493,1,1,1931079.0,176.0,176.0
79494,8,16,1931268.0,666972.0,666972.0
79495,8,16,1931268.0,667101.0,667101.0
79496,1,1,1931353.0,68.0,68.0
79497,1,2,1931365.0,4684.0,4684.0
79498,1,2,1931366.0,5046.0,5046.0
79499,2,4,1931429.0,2549.0,2549.0
79500,1,1,1931431.0,174.0,174.0
79501,1,1,1931458.0,848.0,848.0
79502,1,1,1931640.0,71.0,71.0
79503,1,1,1931678.0,177.0,177.0
79504,4,8,1931699.0,6828.0,6828.0
79505,4,8,1931700.0,6826.0,6826.0
79506,4,8,1931703.0,6824.0,6824.0
79507,8,16,1931793.0,6724.0,6724.0
79508,2,4,1931826.0,341.0,341.0
79509,1,2,1931919.0,84348.0,84348.0
79510,1,1,1931953.0,68.0,68.0
79511,8,16,1931958.0,666285.0,666285.0
79512,1,2,1931959.0,4091.0,4091.0
79513,1,2,1931959.0,4454.0,4454.0
79514,1,2,1931959.0,3906.0,3906.0
79515,1,1,1931969.0,198.0,198.0
79516,1,1,1931971.0,510.0,510.0
79517,1,1,1931971.0,511.0,511.0
79518,1,1,1931993.0,165070.0,165070.0
79519,1,1,1931994.0,209.0,209.0
79520,1,2,1932051.0,2563.0,2563.0
79521,4,8,1932060.0,3512.0,3512.0
79522,4,8,1932060.0,3515.0,3515.0
79523,4,8,1932060.0,3515.0,3515.0
79524,4,8,1932060.0,3513.0,3513.0
79525,4,8,1932060.0,3513.0,3513.0
79526,4,8,1932060.0,3514.0,3514.0
79527,4,8,1932060.0,3512.0,3512.0
79528,4,8,1932060.0,3512.0,3512.0
79529,4,8,1932060.0,3511.0,3511.0
79530,4,8,1932060.0,3513.0,3513.0
79531,4,8,1932060.0,3510.0,3510.0
79532,4,8,1932060.0,3513.0,3513.0
79533,4,8,1932060.0,3508.0,3508.0
79534,4,8,1932060.0,3508.0,3508.0
79535,4,8,1932060.0,3509.0,3509.0
79536,4,8,1932060.0,3509.0,3509.0
79537,1,1,1932147.0,382.0,382.0
79538,1,1,1932147.0,381.0,381.0
79539,1,1,1932147.0,36.0,36.0
79540,1,2,1932148.0,1947.0,1947.0
79541,1,1,1932194.0,32.0,32.0
79542,1,1,1932236.0,176.0,176.0
79543,1,1,1932237.0,72.0,72.0
79544,1,1,1932268.0,184.0,184.0
79545,1,1,1932343.0,68.0,68.0
79546,8,16,1932353.0,6476.0,6476.0
79547,8,16,1932354.0,6470.0,6470.0
79548,2,4,1932393.0,2679.0,2679.0
79549,2,4,1932393.0,2679.0,2679.0
79550,2,4,1932446.0,354.0,354.0
79551,1,1,1932460.0,58.0,58.0
79552,1,1,1932475.0,619.0,619.0
79553,4,8,1932523.0,1632.0,1632.0
79554,4,8,1932523.0,1631.0,1631.0
79555,4,8,1932524.0,1629.0,1629.0
79556,1,2,1932525.0,3724.0,3724.0
79557,1,1,1932530.0,564.0,564.0
79558,1,1,1932585.0,69.0,69.0
79559,4,8,1932630.0,773.0,773.0
79560,1,1,1932654.0,230.0,230.0
79561,1,1,1932746.0,58.0,58.0
79562,1,1,1932751.0,60.0,60.0
79563,1,1,1932842.0,70.0,70.0
79564,1,2,1932847.0,3749.0,3749.0
79565,1,2,1932848.0,2842.0,2842.0
79566,1,1,1932858.0,60.0,60.0
79567,1,1,1932879.0,173.0,173.0
79568,1,2,1932879.0,343.0,343.0
79569,2,4,1932889.0,485.0,485.0
79570,2,4,1932894.0,483.0,483.0
79571,2,4,1932961.0,443.0,443.0
79572,2,4,1932961.0,440.0,440.0
79573,2,4,1932995.0,407.0,407.0
79574,2,4,1932995.0,402.0,402.0
79575,2,4,1932995.0,405.0,405.0
79576,2,4,1932996.0,404.0,404.0
79577,2,4,1932996.0,407.0,407.0
79578,2,4,1932996.0,402.0,402.0
79579,2,4,1932996.0,407.0,407.0
79580,2,4,1932996.0,408.0,408.0
79581,2,4,1932997.0,407.0,407.0
79582,2,4,1932997.0,402.0,402.0
79583,2,4,1932997.0,407.0,407.0
79584,2,4,1932997.0,403.0,403.0
79585,2,4,1932997.0,405.0,405.0
79586,2,4,1932997.0,407.0,407.0
79587,2,4,1932998.0,406.0,406.0
79588,2,4,1932998.0,404.0,404.0
79589,2,4,1932998.0,405.0,405.0
79590,2,4,1932999.0,401.0,401.0
79591,2,4,1932999.0,406.0,406.0
79592,2,4,1933000.0,403.0,403.0
79593,2,4,1933000.0,402.0,402.0
79594,2,4,1933000.0,401.0,401.0
79595,2,4,1933000.0,403.0,403.0
79596,2,4,1933000.0,403.0,403.0
79597,2,4,1933000.0,404.0,404.0
79598,2,4,1933001.0,402.0,402.0
79599,2,4,1933001.0,404.0,404.0
79600,2,4,1933015.0,5501.0,5501.0
79601,2,4,1933015.0,5502.0,5502.0
79602,16,32,1933023.0,772.0,772.0
79603,2,4,1933049.0,60.0,60.0
79604,1,1,1933151.0,68.0,68.0
79605,4,8,1933155.0,5650.0,5650.0
79606,1,2,1933176.0,2513.0,2513.0
79607,8,32,1933176.0,125.0,125.0
79608,1,1,1933216.0,209.0,209.0
79609,1,1,1933242.0,852.0,852.0
79610,1,2,1933272.0,4219.0,4219.0
79611,1,2,1933306.0,659160.0,659160.0
79612,2,4,1933310.0,751.0,751.0
79613,1,2,1933347.0,59.0,59.0
79614,1,2,1933363.0,3049.0,3049.0
79615,1,2,1933363.0,8447.0,8447.0
79616,1,1,1933435.0,71.0,71.0
79617,1,1,1933478.0,174.0,174.0
79618,1,2,1933497.0,352.0,352.0
79619,1,2,1933532.0,2716.0,2716.0
79620,1,2,1933620.0,2792.0,2792.0
79621,1,2,1933621.0,8190.0,8190.0
79622,1,2,1933621.0,2790.0,2790.0
79623,1,2,1933653.0,58.0,58.0
79624,4,8,1933661.0,830.0,830.0
79625,1,1,1933752.0,69.0,69.0
79626,2,4,1933757.0,722.0,722.0
79627,1,1,1933792.0,214.0,214.0
79628,2,4,1933834.0,1394.0,1394.0
79629,1,1,1933951.0,57.0,57.0
79630,8,32,1933955.0,59.0,59.0
79631,1,1,1933956.0,280173.0,280173.0
79632,4,8,1933968.0,1274.0,1274.0
79633,1,1,1934037.0,69.0,69.0
79634,4,8,1934041.0,676.0,676.0
79635,4,8,1934041.0,680.0,680.0
79636,4,8,1934043.0,675.0,675.0
79637,2,4,1934062.0,1121.0,1121.0
79638,4,8,1934070.0,1924.0,1924.0
79639,1,1,1934129.0,185.0,185.0
79640,2,4,1934143.0,564.0,564.0
79641,2,4,1934160.0,1731.0,1731.0
79642,1,1,1934253.0,58.0,58.0
79643,1,1,1934290.0,3499.0,3499.0
79644,1,1,1934348.0,71.0,71.0
79645,1,1,1934368.0,15176.0,15176.0
79646,1,1,1934411.0,194.0,194.0
79647,1,1,1934428.0,226.0,226.0
79648,2,4,1934441.0,66280.0,66280.0
79649,4,8,1934482.0,517.0,517.0
79650,1,2,1934492.0,5694.0,5694.0
79651,8,16,1934553.0,61.0,61.0
79652,1,1,1934604.0,318654.0,318654.0
79653,1,1,1934635.0,70.0,70.0
79654,1,1,1934678.0,172.0,172.0
79655,4,8,1934704.0,961.0,961.0
79656,1,2,1934790.0,224.0,224.0
79657,2,4,1934795.0,843.0,843.0
79658,2,4,1934856.0,59.0,59.0
79659,1,1,1934950.0,70.0,70.0
79660,1,1,1935003.0,1409.0,1409.0
79661,2,4,1935007.0,239.0,239.0
79662,1,1,1935014.0,192.0,192.0
79663,1,4,1935027.0,2532.0,2532.0
79664,1,1,1935047.0,691450.0,691450.0
79665,4,8,1935068.0,84394.0,84394.0
79666,1,1,1935069.0,833.0,833.0
79667,1,1,1935125.0,1186.0,1186.0
79668,1,4,1935151.0,61.0,61.0
79669,1,1,1935242.0,68.0,68.0
79670,2,4,1935252.0,3342.0,3342.0
79671,1,1,1935279.0,173.0,173.0
79672,1,1,1935383.0,572.0,572.0
79673,4,8,1935398.0,399.0,399.0
79674,4,8,1935413.0,1257.0,1257.0
79675,2,4,1935430.0,56671.0,56671.0
79676,4,8,1935452.0,59.0,59.0
79677,4,8,1935459.0,56.0,56.0
79678,1,1,1935549.0,67.0,67.0
79679,1,1,1935574.0,61831.0,61831.0
79680,1,1,1935593.0,210.0,210.0
79681,4,8,1935794.0,56075.0,56075.0
79682,4,8,1935822.0,56047.0,56047.0
79683,4,8,1935824.0,56046.0,56046.0
79684,1,1,1935839.0,68.0,68.0
79685,1,1,1935878.0,175.0,175.0
79686,4,8,1935963.0,597.0,597.0
79687,4,8,1936077.0,1067.0,1067.0
79688,2,4,1936167.0,964.0,964.0
79689,1,1,1936172.0,1464.0,1464.0
79690,1,1,1936186.0,3444.0,3444.0
79691,1,1,1936186.0,69.0,69.0
79692,1,1,1936233.0,171.0,171.0
79693,1,1,1936311.0,1241.0,1241.0
79694,4,16,1936355.0,59.0,59.0
79695,1,1,1936434.0,67.0,67.0
79696,1,1,1936483.0,169.0,169.0
79697,2,8,1936651.0,56.0,56.0
79698,1,1,1936752.0,70.0,70.0
79699,1,1,1936764.0,196.0,196.0
79700,1,1,1936765.0,519.0,519.0
79701,1,1,1936766.0,519.0,519.0
79702,1,1,1936791.0,214.0,214.0
79703,4,16,1936792.0,5024.0,5024.0
79704,1,1,1936860.0,875.0,875.0
79705,4,16,1936873.0,4943.0,4943.0
79706,1,1,1936942.0,34.0,34.0
79707,1,1,1937000.0,32.0,32.0
79708,1,1,1937039.0,71.0,71.0
79709,1,1,1937041.0,175.0,175.0
79710,1,1,1937051.0,1001.0,1001.0
79711,1,2,1937052.0,4758.0,4758.0
79712,1,2,1937052.0,4755.0,4755.0
79713,1,1,1937098.0,954.0,954.0
79714,1,1,1937101.0,209.0,209.0
79715,1,1,1937146.0,70.0,70.0
79716,1,1,1937278.0,616.0,616.0
79717,1,2,1937284.0,3804.0,3804.0
79718,1,2,1937309.0,3971.0,3971.0
79719,1,2,1937309.0,4319.0,4319.0
79720,1,2,1937309.0,3962.0,3962.0
79721,1,2,1937309.0,3963.0,3963.0
79722,1,2,1937309.0,4502.0,4502.0
79723,1,2,1937309.0,3965.0,3965.0
79724,1,2,1937309.0,3967.0,3967.0
79725,1,2,1937309.0,3959.0,3959.0
79726,1,2,1937309.0,3964.0,3964.0
79727,1,2,1937309.0,4320.0,4320.0
79728,1,2,1937309.0,3959.0,3959.0
79729,1,2,1937309.0,4317.0,4317.0
79730,1,2,1937309.0,3960.0,3960.0
79731,1,2,1937309.0,3964.0,3964.0
79732,1,2,1937309.0,3962.0,3962.0
79733,1,2,1937309.0,3962.0,3962.0
79734,1,2,1937309.0,4502.0,4502.0
79735,1,2,1937310.0,3966.0,3966.0
79736,1,2,1937310.0,3956.0,3956.0
79737,1,2,1937310.0,3969.0,3969.0
79738,1,1,1937331.0,564.0,564.0
79739,1,1,1937348.0,68.0,68.0
79740,1,1,1937396.0,211.0,211.0
79741,1,2,1937396.0,6391.0,6391.0
79742,1,2,1937396.0,4414.0,4414.0
79743,1,2,1937478.0,3805.0,3805.0
79744,1,2,1937488.0,2699.0,2699.0
79745,1,2,1937492.0,3786.0,3786.0
79746,1,2,1937492.0,3784.0,3784.0
79747,1,2,1937492.0,3778.0,3778.0
79748,1,2,1937492.0,4139.0,4139.0
79749,1,2,1937492.0,3785.0,3785.0
79750,1,2,1937492.0,3782.0,3782.0
79751,1,2,1937492.0,3783.0,3783.0
79752,1,2,1937492.0,3777.0,3777.0
79753,1,2,1937492.0,3776.0,3776.0
79754,1,2,1937492.0,4136.0,4136.0
79755,1,2,1937492.0,4318.0,4318.0
79756,1,2,1937492.0,4138.0,4138.0
79757,1,2,1937492.0,4134.0,4134.0
79758,1,2,1937492.0,3785.0,3785.0
79759,1,2,1937492.0,4138.0,4138.0
79760,1,2,1937493.0,4134.0,4134.0
79761,1,2,1937493.0,4132.0,4132.0
79762,1,2,1937493.0,3775.0,3775.0
79763,1,2,1937493.0,3780.0,3780.0
79764,1,1,1937639.0,67.0,67.0
79765,1,1,1937663.0,58.0,58.0
79766,4,16,1937669.0,376.0,376.0
79767,1,2,1937708.0,4100.0,4100.0
79768,1,2,1937708.0,3747.0,3747.0
79769,1,1,1937730.0,181.0,181.0
79770,1,4,1937737.0,2464.0,2464.0
79771,12,24,1937852.0,59.0,59.0
79772,2,4,1937852.0,60.0,60.0
79773,1,1,1937877.0,186.0,186.0
79774,1,1,1937952.0,71.0,71.0
79775,4,16,1937962.0,83.0,83.0
79776,1,1,1937981.0,69.0,69.0
79777,1,1,1937992.0,213.0,213.0
79778,1,2,1938018.0,3438.0,3438.0
79779,1,2,1938018.0,3437.0,3437.0
79780,1,1,1938232.0,69.0,69.0
79781,1,1,1938280.0,172.0,172.0
79782,1,2,1938332.0,3124.0,3124.0
79783,1,2,1938332.0,3476.0,3476.0
79784,1,2,1938332.0,3475.0,3475.0
79785,1,4,1938454.0,56.0,56.0
79786,1,1,1938576.0,81.0,81.0
79787,1,1,1938590.0,217.0,217.0
79788,1,1,1938604.0,1378.0,1378.0
79789,2,4,1938632.0,2417.0,2417.0
79790,1,1,1938632.0,2416.0,2416.0
79791,1,1,1938641.0,831.0,831.0
79792,1,4,1938703.0,1750.0,1750.0
79793,1,1,1938724.0,1164.0,1164.0
79794,4,8,1938748.0,59.0,59.0
79795,2,8,1938753.0,59.0,59.0
79796,1,4,1938824.0,1551.0,1551.0
79797,1,1,1938838.0,68.0,68.0
79798,1,1,1938873.0,179.0,179.0
79799,1,4,1938946.0,341.0,341.0
79800,1,1,1939055.0,59.0,59.0
79801,4,8,1939111.0,1254.0,1254.0
79802,1,1,1939148.0,70.0,70.0
79803,4,8,1939172.0,158.0,158.0
79804,1,2,1939172.0,205.0,205.0
79805,1,2,1939174.0,520.0,520.0
79806,1,2,1939174.0,518.0,518.0
79807,2,4,1939200.0,1152.0,1152.0
79808,1,1,1939213.0,194.0,194.0
79809,1,2,1939348.0,1930.0,1930.0
79810,1,1,1939348.0,389.0,389.0
79811,1,1,1939349.0,388.0,388.0
79812,1,2,1939351.0,42.0,42.0
79813,1,2,1939403.0,33.0,33.0
79814,4,8,1939406.0,513.0,513.0
79815,1,1,1939434.0,70.0,70.0
79816,1,2,1939446.0,176.0,176.0
79817,1,1,1939478.0,173.0,173.0
79818,1,2,1939553.0,69.0,69.0
79819,1,4,1939566.0,352.0,352.0
79820,1,2,1939685.0,634.0,634.0
79821,1,2,1939742.0,577.0,577.0
79822,1,1,1939777.0,68.0,68.0
79823,1,1,1939795.0,343.0,343.0
79824,1,1,1939834.0,189.0,189.0
79825,2,4,1939950.0,5848.0,5848.0
79826,1,1,1940035.0,68.0,68.0
79827,1,2,1940062.0,341.0,341.0
79828,1,1,1940083.0,170.0,170.0
79829,1,2,1940085.0,57.0,57.0
79830,4,16,1940250.0,58.0,58.0
79831,1,1,1940353.0,68.0,68.0
79832,1,1,1940396.0,208.0,208.0
79833,1,1,1940414.0,352.0,352.0
79834,1,1,1940474.0,827.0,827.0
79835,1,1,1940654.0,60.0,60.0
79836,1,2,1940681.0,350.0,350.0
79837,1,1,1940682.0,230.0,230.0
79838,1,4,1940850.0,59.0,59.0
79839,1,1,1940952.0,72.0,72.0
79840,1,1,1940992.0,212.0,212.0
79841,2,4,1941220.0,1451.0,1451.0
79842,1,1,1941233.0,69.0,69.0
79843,1,1,1941280.0,172.0,172.0
79844,2,4,1941301.0,509711.0,509711.0
79845,2,4,1941340.0,2565.0,2565.0
79846,2,8,1941453.0,59.0,59.0
79847,1,1,1941563.0,67.0,67.0
79848,1,1,1941593.0,214.0,214.0
79849,2,4,1941749.0,311322.0,311322.0
79850,1,1,1941838.0,71.0,71.0
79851,1,1,1941877.0,188.0,188.0
79852,2,4,1942073.0,311388.0,311388.0
79853,1,1,1942149.0,67.0,67.0
79854,1,1,1942202.0,204.0,204.0
79855,1,1,1942229.0,842.0,842.0
79856,4,8,1942301.0,1758.0,1758.0
79857,16,32,1942356.0,60.0,60.0
79858,4,8,1942421.0,1559.0,1559.0
79859,1,1,1942445.0,70.0,70.0
79860,1,1,1942470.0,190.0,190.0
79861,2,4,1942648.0,343.0,343.0
79862,1,1,1942650.0,59.0,59.0
79863,1,1,1942749.0,68.0,68.0
79864,1,2,1942772.0,197.0,197.0
79865,1,2,1942773.0,515.0,515.0
79866,1,2,1942774.0,512.0,512.0
79867,1,1,1942795.0,213.0,213.0
79868,4,8,1942877.0,73233.0,73233.0
79869,4,8,1942879.0,73232.0,73232.0
79870,4,8,1942881.0,73244.0,73244.0
79871,1,2,1942948.0,57.0,57.0
79872,1,2,1942950.0,35.0,35.0
79873,1,2,1942997.0,35.0,35.0
79874,4,8,1943004.0,530.0,530.0
79875,1,2,1943039.0,178.0,178.0
79876,1,1,1943040.0,71.0,71.0
79877,1,1,1943068.0,206.0,206.0
79878,1,2,1943146.0,70.0,70.0
79879,2,4,1943274.0,350.0,350.0
79880,1,2,1943279.0,642.0,642.0
79881,1,2,1943335.0,585.0,585.0
79882,2,4,1943367.0,1460.0,1460.0
79883,1,1,1943421.0,68.0,68.0
79884,1,1,1943460.0,204.0,204.0
79885,2,4,1943517.0,1222.0,1222.0
79886,4,8,1943574.0,3264.0,3264.0
79887,4,8,1943574.0,3263.0,3263.0
79888,4,8,1943574.0,3264.0,3264.0
79889,4,8,1943574.0,3264.0,3264.0
79890,4,8,1943574.0,3263.0,3263.0
79891,4,8,1943574.0,3262.0,3262.0
79892,4,8,1943574.0,3262.0,3262.0
79893,4,8,1943574.0,3262.0,3262.0
79894,4,8,1943574.0,3263.0,3263.0
79895,4,8,1943574.0,3262.0,3262.0
79896,4,8,1943574.0,3260.0,3260.0
79897,4,8,1943574.0,3262.0,3262.0
79898,1,2,1943687.0,58.0,58.0
79899,1,1,1943700.0,210.0,210.0
79900,1,1,1943936.0,68.0,68.0
79901,1,1,1943956.0,70.0,70.0
79902,1,1,1943991.0,214.0,214.0
79903,1,1,1944059.0,852.0,852.0
79904,4,8,1944150.0,61.0,61.0
79905,1,1,1944231.0,68.0,68.0
79906,1,1,1944268.0,197.0,197.0
79907,1,2,1944402.0,2624.0,2624.0
79908,1,1,1944451.0,64.0,64.0
79909,1,1,1944562.0,72.0,72.0
79910,4,8,1944579.0,978.0,978.0
79911,1,1,1944612.0,193.0,193.0
79912,2,4,1944760.0,58.0,58.0
79913,2,4,1944775.0,3047.0,3047.0
79914,1,1,1944836.0,70.0,70.0
79915,1,1,1944900.0,213.0,213.0
79916,2,4,1944938.0,2404.0,2404.0
79917,1,1,1944938.0,2404.0,2404.0
79918,2,4,1945059.0,484.0,484.0
79919,1,1,1945190.0,214.0,214.0
79920,1,1,1945203.0,81.0,81.0
79921,1,1,1945351.0,57.0,57.0
79922,8,16,1945359.0,58.0,58.0
79923,1,1,1945441.0,59.0,59.0
79924,1,1,1945479.0,173.0,173.0
79925,1,4,1945657.0,59.0,59.0
79926,1,1,1945749.0,69.0,69.0
79927,2,4,1945809.0,1388.0,1388.0
79928,1,1,1945810.0,236.0,236.0
79929,1,2,1945903.0,1766.0,1766.0
79930,2,4,1945929.0,1177.0,1177.0
79931,1,2,1945949.0,60.0,60.0
79932,1,1,1945958.0,61.0,61.0
79933,1,2,1946012.0,1584.0,1584.0
79934,1,1,1946042.0,67.0,67.0
79935,1,1,1946078.0,175.0,175.0
79936,2,4,1946088.0,343.0,343.0
79937,1,4,1946251.0,57.0,57.0
79938,1,1,1946351.0,69.0,69.0
79939,2,4,1946375.0,2278.0,2278.0
79940,1,1,1946393.0,235.0,235.0
79941,1,2,1946547.0,1942.0,1942.0
79942,1,1,1946547.0,390.0,390.0
79943,1,1,1946547.0,390.0,390.0
79944,2,4,1946547.0,5866.0,5866.0
79945,1,2,1946549.0,59.0,59.0
79946,2,4,1946554.0,5858.0,5858.0
79947,4,8,1946604.0,518.0,518.0
79948,1,1,1946638.0,71.0,71.0
79949,1,1,1946679.0,184.0,184.0
79950,2,4,1946710.0,350.0,350.0
79951,2,4,1946850.0,59.0,59.0
79952,1,1,1946965.0,2083.0,2083.0
79953,1,1,1946968.0,69.0,69.0
79954,1,1,1946969.0,1513.0,1513.0
79955,1,1,1947012.0,192.0,192.0
79956,2,4,1947106.0,5825.0,5825.0
79957,1,1,1947122.0,1269.0,1269.0
79958,2,4,1947157.0,58.0,58.0
79959,1,1,1947233.0,70.0,70.0
79960,1,2,1947274.0,342.0,342.0
79961,1,1,1947289.0,231.0,231.0
79962,4,8,1947475.0,449.0,449.0
79963,4,8,1947475.0,347.0,347.0
79964,4,8,1947477.0,359.0,359.0
79965,1,1,1947557.0,70.0,70.0
79966,2,4,1947566.0,245.0,245.0
79967,1,1,1947569.0,201.0,201.0
79968,1,1,1947571.0,507.0,507.0
79969,1,1,1947571.0,507.0,507.0
79970,1,1,1947591.0,215.0,215.0
79971,4,16,1947621.0,4995.0,4995.0
79972,1,1,1947685.0,692.0,692.0
79973,4,16,1947701.0,4915.0,4915.0
79974,1,1,1947746.0,39.0,39.0
79975,4,8,1947751.0,62.0,62.0
79976,1,1,1947796.0,32.0,32.0
79977,1,1,1947829.0,239.0,239.0
79978,1,1,1947832.0,68.0,68.0
79979,1,1,1947837.0,173.0,173.0
79980,1,2,1947893.0,350.0,350.0
79981,1,1,1947943.0,68.0,68.0
79982,1,1,1948073.0,628.0,628.0
79983,1,1,1948127.0,574.0,574.0
79984,1,1,1948152.0,67.0,67.0
79985,1,1,1948172.0,173.0,173.0
79986,1,1,1948211.0,194.0,194.0
79987,2,4,1948244.0,79.0,79.0
79988,4,8,1948355.0,687.0,687.0
79989,1,1,1948378.0,938.0,938.0
79990,1,1,1948442.0,69.0,69.0
79991,2,4,1948447.0,584.0,584.0
79992,1,1,1948460.0,60.0,60.0
79993,4,16,1948475.0,656.0,656.0
79994,1,1,1948492.0,214.0,214.0
79995,2,4,1948537.0,2425.0,2425.0
79996,1,1,1948750.0,69.0,69.0
79997,4,16,1948775.0,354.0,354.0
79998,1,1,1948792.0,213.0,213.0
79999,1,1,1948906.0,6340.0,6340.0
80000,1,1,1948906.0,6340.0,6340.0
80001,1,2,1948938.0,2591.0,2591.0
80002,8,16,1948958.0,60.0,60.0
80003,1,1,1949029.0,67.0,67.0
80004,1,1,1949077.0,170.0,170.0
80005,1,1,1949354.0,68.0,68.0
80006,1,1,1949393.0,195.0,195.0
80007,2,4,1949398.0,1350.0,1350.0
80008,1,2,1949430.0,2537.0,2537.0
80009,2,4,1949500.0,1799.0,1799.0
80010,2,4,1949518.0,1141.0,1141.0
80011,4,16,1949525.0,76.0,76.0
80012,2,8,1949550.0,59.0,59.0
80013,1,1,1949556.0,2167.0,2167.0
80014,2,4,1949609.0,1614.0,1614.0
80015,1,1,1949633.0,71.0,71.0
80016,2,4,1949709.0,341.0,341.0
80017,1,1,1949712.0,196.0,196.0
80018,1,1,1949950.0,68.0,68.0
80019,2,4,1949976.0,202.0,202.0
80020,4,8,1949976.0,157.0,157.0
80021,2,4,1949978.0,511.0,511.0
80022,2,4,1949978.0,510.0,510.0
80023,1,1,1950013.0,191.0,191.0
80024,2,4,1950092.0,860.0,860.0
80025,4,8,1950148.0,58.0,58.0
80026,2,4,1950153.0,41.0,41.0
80027,4,8,1950181.0,3276.0,3276.0
80028,4,8,1950183.0,3262.0,3262.0
80029,4,8,1950185.0,3260.0,3260.0
80030,1,2,1950201.0,4567.0,4567.0
80031,1,2,1950201.0,2585.0,2585.0
80032,2,4,1950205.0,33.0,33.0
80033,1,1,1950230.0,66.0,66.0
80034,2,4,1950247.0,172.0,172.0
80035,2,4,1950274.0,3160.0,3160.0
80036,1,1,1950281.0,302790.0,302790.0
80037,2,4,1950330.0,352.0,352.0
80038,2,4,1950354.0,65.0,65.0
80039,4,8,1950452.0,58.0,58.0
80040,1,2,1950462.0,2506.0,2506.0
80041,1,2,1950462.0,2505.0,2505.0
80042,1,2,1950462.0,2506.0,2506.0
80043,2,4,1950482.0,627.0,627.0
80044,2,4,1950537.0,572.0,572.0
80045,1,1,1950553.0,212.0,212.0
80046,1,2,1950658.0,1431.0,1431.0
80047,1,1,1950856.0,68.0,68.0
80048,2,4,1950873.0,59.0,59.0
80049,1,1,1950913.0,191.0,191.0
80050,2,4,1951051.0,59.0,59.0
80051,2,4,1951164.0,197.0,197.0
80052,16,32,1951164.0,188.0,188.0
80053,2,4,1951165.0,505.0,505.0
80054,2,4,1951166.0,503.0,503.0
80055,1,1,1951224.0,69.0,69.0
80056,1,1,1951292.0,194.0,194.0
80057,2,4,1951342.0,35.0,35.0
80058,1,4,1951347.0,58.0,58.0
80059,8,16,1951350.0,59.0,59.0
80060,2,4,1951387.0,32.0,32.0
80061,2,4,1951429.0,171.0,171.0
80062,1,1,1951470.0,68.0,68.0
80063,1,1,1951512.0,213.0,213.0
80064,2,4,1951533.0,67.0,67.0
80065,4,8,1951652.0,57.0,57.0
80066,1,1,1951656.0,68.0,68.0
80067,2,4,1951663.0,644.0,644.0
80068,4,8,1951676.0,1004.0,1004.0
80069,1,1,1951696.0,210.0,210.0
80070,2,4,1951717.0,591.0,591.0
80071,1,1,1951749.0,9219.0,9219.0
80072,2,4,1951764.0,905.0,905.0
80073,2,4,1951869.0,9361.0,9361.0
80074,1,1,1951886.0,77.0,77.0
80075,1,1,1951932.0,192.0,192.0
80076,1,1,1951997.0,1346.0,1346.0
80077,2,4,1952066.0,62.0,62.0
80078,1,1,1952090.0,814.0,814.0
80079,1,1,1952098.0,69.0,69.0
80080,1,1,1952143.0,164.0,164.0
80081,1,1,1952150.0,754.0,754.0
80082,1,1,1952209.0,677.0,677.0
80083,1,2,1952251.0,57.0,57.0
80084,8,16,1952251.0,57.0,57.0
80085,2,4,1952284.0,595562.0,595562.0
80086,1,1,1952354.0,72.0,72.0
80087,1,1,1952391.0,213.0,213.0
80088,2,4,1952408.0,91415.0,91415.0
80089,2,4,1952454.0,76.0,76.0
80090,8,32,1952558.0,59.0,59.0
80091,2,4,1952620.0,310.0,310.0
80092,1,1,1952632.0,69.0,69.0
80093,1,1,1952675.0,170.0,170.0
80094,4,8,1952734.0,6855.0,6855.0
80095,4,8,1952734.0,6854.0,6854.0
80096,4,8,1952734.0,6855.0,6855.0
80097,4,8,1952734.0,6853.0,6853.0
80098,4,8,1952734.0,6853.0,6853.0
80099,4,8,1952734.0,6852.0,6852.0
80100,4,8,1952734.0,6852.0,6852.0
80101,4,8,1952734.0,6851.0,6851.0
80102,4,8,1952734.0,6852.0,6852.0
80103,4,8,1952734.0,6849.0,6849.0
80104,4,8,1952734.0,6841.0,6841.0
80105,4,8,1952734.0,6840.0,6840.0
